18.120,13.141,19.217,7.788
19.697,13.511,14.001,10.759
15.670,13.018,13.159,1.771
16.031,16.503,16.271,19.863
15.722,11.884,12.955,22.566
12.202,14.103,6.667,10.404
16.552,10.361,17.488,6.061
12.368,12.347,10.691,12.406
15.516,10.231,19.298,7.798
22.803,15.035,14.182,15.640
13.003,14.180,18.181,7.211
10.062,13.531,6.725,14.197
10.376,13.686,12.768,18.930
8.776,15.679,13.531,24.149
11.998,7.934,13.038,11.717
19.119,14.969,6.836,5.747
7.379,12.602,12.809,13.839
9.812,14.956,8.658,2.182
18.605,13.855,11.940,7.724
15.523,15.246,13.416,18.306
12.466,10.235,13.561,22.218
20.403,9.332,19.027,13.870
10.407,14.419,15.465,15.049
15.825,11.942,17.483,10.004
14.853,11.182,10.532,19.586
16.920,14.087,11.573,12.531
14.521,13.943,16.821,3.396
19.793,14.961,20.274,16.153
5.409,13.639,22.141,12.970
14.108,16.034,11.156,4.507
9.786,12.757,9.131,14.687
11.930,4.209,12.977,9.711
8.031,17.685,11.246,11.929
4.099,13.410,12.625,14.773
10.400,13.463,6.559,2.068
13.546,6.414,15.417,16.184
13.173,16.153,15.087,17.208
8.389,13.208,11.624,8.070
14.744,9.339,8.836,18.930
17.797,12.801,12.232,9.918
13.702,12.979,9.902,7.688
7.183,10.787,11.680,18.382
9.335,11.511,14.411,8.799
18.803,9.308,16.298,17.165
10.824,9.973,16.845,6.240
14.111,12.979,7.301,10.462
14.978,9.621,18.481,9.971
10.837,7.080,11.845,6.924
9.378,12.962,14.321,5.954
13.172,23.380,19.896,17.850
16.649,9.201,13.812,11.409
13.608,10.855,16.113,0.748
15.928,14.894,18.105,3.850
10.673,12.101,9.125,14.964
9.653,14.100,6.398,16.678
8.899,10.234,7.366,26.093
11.107,13.672,13.289,14.328
9.952,10.706,8.234,13.097
9.621,12.280,14.827,4.400
10.993,14.365,7.188,10.550
10.517,4.224,17.072,19.297
18.349,8.544,15.848,12.602
12.772,15.178,9.896,10.555
10.257,9.029,10.269,17.816
11.558,10.924,9.342,8.807
11.768,8.165,7.277,7.948
8.208,13.208,5.543,11.563
19.404,13.476,6.034,18.214
9.177,9.391,14.633,15.031
9.806,12.343,7.608,5.424
6.933,10.948,9.027,17.273
8.290,13.038,12.621,14.530
7.874,14.705,11.063,16.256
18.592,15.402,6.163,7.458
10.793,12.987,13.279,10.156
13.588,15.991,10.533,12.310
2.547,7.167,14.595,4.823
18.272,12.915,18.487,12.438
6.756,11.301,11.351,18.758
20.882,18.459,4.195,9.210
9.318,8.330,14.383,18.851
13.243,10.351,12.345,12.958
10.165,11.817,17.982,20.079
16.800,17.970,10.106,17.397
8.832,11.627,17.072,15.225
9.280,13.210,13.617,8.170
3.449,13.923,8.555,11.399
19.273,16.974,17.239,5.083
15.076,9.872,13.158,8.495
9.580,19.956,9.399,6.034
9.813,17.404,13.359,14.670
10.607,12.717,11.928,7.457
10.945,15.545,8.203,5.745
17.916,13.345,11.063,9.329
10.250,11.833,12.397,14.876
17.236,10.923,13.223,17.036
9.573,13.872,8.059,17.175
17.553,17.470,3.473,13.965
15.549,7.696,13.582,11.066
16.239,12.609,14.094,5.472
13.175,16.100,10.490,5.670
20.087,10.249,10.891,19.069
14.525,8.180,13.938,4.572
9.399,8.517,14.283,15.809
9.678,10.504,4.210,10.981
5.325,7.640,17.358,10.804
14.112,14.881,12.563,12.616
10.453,10.419,20.352,4.111
18.074,10.564,9.375,9.546
12.104,18.252,13.094,11.365
10.188,10.353,12.906,12.794
20.807,11.726,10.851,9.363
3.900,14.308,8.133,12.773
10.905,10.221,21.340,13.449
15.138,18.535,10.911,18.961
16.105,14.633,5.326,19.553
12.791,12.598,12.091,9.008
16.720,11.346,12.548,7.599
18.604,13.680,14.130,4.091
19.440,10.765,9.400,20.608
14.858,16.916,17.303,18.999
16.576,16.546,10.254,15.445
22.046,13.327,7.913,3.938
17.237,13.071,12.596,13.899
15.181,14.278,11.428,10.394
13.273,12.187,13.633,17.054
13.877,11.509,14.098,17.937
8.414,13.203,6.848,12.738
14.127,13.948,16.508,7.817
7.160,9.192,15.541,12.838
22.074,13.347,13.539,3.151
3.320,3.097,6.729,6.975
11.714,6.606,15.807,15.080
13.981,10.459,13.596,8.084
17.163,16.298,14.186,10.914
6.758,14.435,22.732,18.703
11.671,13.733,16.812,4.815
16.983,7.918,17.252,11.716
4.690,15.836,9.855,4.152
8.735,8.430,13.762,9.391
14.538,7.270,11.423,10.013
12.121,12.676,14.907,24.542
8.302,9.850,16.796,10.449
11.067,14.485,15.821,5.302
7.272,14.424,17.870,17.603
14.278,11.448,14.995,11.453
9.349,12.244,5.161,16.311
13.085,4.894,13.106,16.914
19.851,10.334,11.279,12.201
12.354,9.657,15.124,15.827
11.444,15.946,14.814,18.970
9.034,11.286,11.942,6.085
16.633,13.028,13.710,7.827
8.638,14.976,13.050,9.604
8.751,9.614,13.766,14.989
11.041,11.599,7.839,16.007
17.763,8.371,15.978,7.455
12.058,13.141,8.775,15.714
8.815,13.094,13.373,17.588
12.634,14.880,19.919,8.293
7.117,11.819,11.054,22.879
18.667,9.333,6.396,10.958
5.496,7.027,13.720,10.870
14.081,15.656,12.458,14.296
13.319,11.002,7.574,21.570
12.962,9.817,21.091,8.191
13.522,19.118,15.677,8.189
14.977,11.640,9.422,5.846
14.319,13.343,14.665,15.315
20.085,14.967,10.516,20.349
2.441,15.739,18.661,19.730
9.391,12.336,9.192,16.008
7.314,17.199,18.670,18.943
4.616,8.357,18.230,11.670
7.741,10.645,12.907,16.268
6.730,8.110,17.768,3.892
10.329,10.763,11.897,19.707
15.269,13.021,9.864,12.625
15.141,18.022,9.405,14.801
11.774,12.978,16.362,11.364
13.348,11.679,16.593,10.621
11.420,11.839,11.850,11.282
17.281,14.369,10.778,7.882
5.730,16.371,12.719,15.008
16.000,9.831,12.919,12.647
15.530,11.399,17.396,15.818
24.731,15.987,17.135,7.395
12.337,11.496,9.814,5.455
9.593,14.779,9.261,7.604
10.504,11.408,15.028,5.868
12.549,17.400,13.000,17.019
14.390,11.792,6.973,6.551
13.018,13.228,13.534,10.389
14.605,13.923,10.708,10.480
7.776,11.622,12.454,21.039
12.469,11.311,6.948,7.232
5.336,15.516,20.124,20.074
5.178,10.447,7.870,13.844
3.738,9.144,9.939,17.885
11.496,11.704,16.729,19.685
11.516,14.672,14.232,6.020
13.354,10.238,19.379,16.343
7.933,15.037,14.007,6.662
16.332,15.107,15.204,13.247
11.977,8.349,16.445,20.479
10.130,7.664,7.102,13.182
7.824,18.971,11.141,13.422
7.722,9.927,17.167,13.574
16.899,12.926,10.896,13.406
9.431,12.966,8.144,17.624
17.068,14.389,9.357,5.481
18.675,12.036,13.760,8.404
2.287,17.473,11.217,9.713
21.277,9.066,10.763,7.836
5.945,10.060,9.436,7.369
13.043,9.487,13.901,16.908
6.662,12.883,10.433,15.772
13.512,12.810,11.558,7.909
9.478,10.649,12.238,13.009
15.150,11.864,20.798,-1.361
5.714,16.973,17.297,12.825
11.846,11.045,6.243,13.679
8.624,9.718,11.985,10.636
17.695,11.428,17.879,4.469
18.150,11.300,5.940,4.706
8.641,14.445,14.601,19.181
13.664,12.963,14.307,6.904
16.196,14.319,15.569,15.295
10.037,8.298,11.146,8.464
11.691,15.089,16.207,20.963
13.774,13.308,5.077,1.679
16.427,12.131,8.975,23.701
16.313,12.298,12.999,13.693
10.773,7.887,12.321,13.038
12.270,14.432,9.110,11.860
16.052,10.047,17.383,15.452
14.960,8.816,13.407,7.391
9.305,19.106,18.621,7.905
13.307,12.907,10.947,13.297
12.481,15.497,6.734,22.418
15.326,9.057,15.702,16.263
11.888,14.527,12.465,6.651
14.251,18.302,9.605,11.481
11.377,9.257,7.973,9.646
8.510,10.924,10.624,11.069
19.103,13.601,12.433,16.156
19.065,9.185,12.054,14.990
17.618,11.005,12.923,7.262
14.989,12.625,12.253,20.759
19.899,13.663,8.621,10.340
17.833,14.321,8.387,8.577
12.179,15.121,10.400,11.277
18.296,5.095,8.008,25.500
18.678,12.314,12.850,10.316
2.337,11.011,16.592,15.062
11.206,8.530,13.714,20.394
13.057,14.397,18.320,24.482
10.711,13.864,8.031,15.415
16.117,14.496,15.595,17.192
15.146,11.952,7.889,15.215
10.969,14.027,7.854,15.171
19.271,6.382,10.990,9.121
8.787,12.465,13.285,6.283
16.454,18.232,10.185,7.358
9.300,8.456,13.813,3.280
14.130,16.572,10.563,11.698
13.273,11.648,5.431,19.703
9.298,13.196,13.350,22.600
5.682,8.321,9.081,7.886
11.274,14.283,15.549,4.572
16.901,12.150,8.793,16.883
15.139,10.096,11.489,15.035
14.272,13.253,8.684,11.547
12.507,13.469,11.041,9.441
17.187,17.012,10.739,12.448
18.219,14.984,9.948,15.381
10.954,10.238,7.840,9.170
10.794,7.392,15.405,18.163
12.351,16.199,13.653,19.987
3.573,11.513,16.945,13.003
7.083,12.952,14.178,7.637
10.449,14.893,13.646,16.899
21.046,13.065,10.307,13.973
11.964,12.066,18.420,14.293
14.710,9.008,14.097,11.550
15.095,16.589,16.863,13.957
5.513,10.867,12.109,18.303
18.220,15.926,17.117,9.659
9.411,12.467,15.610,17.498
17.205,14.214,11.177,11.384
10.559,11.656,5.461,15.681
12.098,18.102,9.345,13.225
15.628,12.440,12.809,1.915
7.311,11.398,10.636,11.140
15.630,17.883,12.272,14.175
6.488,7.366,11.095,18.011
10.379,8.654,9.693,9.196
12.509,16.667,16.068,15.111
12.546,8.517,14.886,6.351
19.100,15.362,8.212,15.735
14.860,8.145,16.515,12.674
15.284,15.996,7.947,15.888
7.548,10.522,11.451,13.684
4.426,10.334,13.806,6.554
15.284,2.931,14.282,5.276
2.008,12.860,10.800,10.333
5.383,11.999,8.080,8.892
16.913,10.323,10.661,12.236
22.767,12.106,10.108,12.458
9.086,9.586,17.827,20.069
16.931,15.259,7.630,14.962
4.779,14.557,13.157,3.303
14.954,10.830,16.927,5.756
12.598,10.611,15.653,7.360
9.767,14.039,6.822,11.827
9.185,12.536,12.774,18.800
8.892,9.097,20.247,16.522
17.229,6.471,7.626,15.121
13.647,14.619,17.602,9.934
14.148,16.379,11.015,10.654
7.432,15.342,17.995,20.988
16.792,8.659,20.912,10.927
16.980,16.810,20.084,25.927
4.195,9.869,19.238,7.025
19.684,10.124,12.222,12.853
18.485,9.597,10.297,14.753
7.946,18.061,12.005,-0.500
5.564,8.052,14.336,18.187
9.863,15.843,10.018,19.077
9.592,14.142,13.170,5.047
10.321,13.024,13.449,25.180
12.040,13.450,9.474,5.123
11.651,7.853,10.945,11.895
14.055,11.498,11.017,22.133
18.127,6.595,10.143,13.284
18.724,12.362,10.833,11.646
13.117,7.817,14.270,11.057
7.697,10.743,10.174,11.171
16.812,14.009,11.723,3.066
14.174,8.790,9.312,12.763
12.474,16.431,15.647,2.456
17.343,13.204,17.271,4.237
19.089,13.898,9.466,12.701
10.250,12.472,11.746,1.535
16.974,8.528,11.877,14.759
10.601,12.319,8.559,9.441
16.802,12.391,5.971,9.178
15.702,13.399,11.000,9.085
14.664,8.262,13.268,11.424
6.013,14.925,8.548,9.332
13.774,13.483,13.278,11.696
11.006,10.178,12.422,14.852
9.053,11.997,15.111,15.624
10.956,13.551,7.060,21.971
7.297,15.501,12.259,11.553
16.092,15.941,13.750,13.413
13.249,13.965,18.113,4.213
11.401,16.259,14.018,18.424
9.477,13.063,7.337,10.827
13.967,9.283,12.180,16.242
12.966,12.595,11.321,12.172
10.963,15.338,6.931,16.269
4.748,15.717,10.298,17.691
3.014,11.213,7.457,21.891
15.324,8.105,12.846,19.089
12.336,7.771,13.863,12.795
16.647,15.067,15.758,14.247
17.255,12.183,4.870,21.659
17.733,10.711,14.171,10.182
4.235,16.643,9.535,8.202
10.608,17.727,15.617,17.387
9.213,10.710,16.571,16.562
5.145,13.670,10.502,13.660
16.719,7.629,8.909,13.393
17.246,9.405,10.674,16.901
7.322,17.173,13.586,10.385
11.268,15.998,11.485,7.858
7.601,14.010,18.894,13.162
16.994,15.640,17.172,12.469
6.826,11.058,9.919,14.041
11.080,12.938,10.862,16.009
10.822,11.687,10.924,12.766
7.998,13.041,10.126,20.047
11.771,13.537,16.699,4.847
19.357,14.328,4.714,3.298
14.391,10.601,9.391,-0.069
14.050,13.717,11.255,8.327
12.205,16.176,11.415,17.438
23.790,16.303,6.588,14.976
8.838,8.632,19.218,0.322
14.991,17.218,8.565,15.355
2.933,12.917,13.226,12.019
8.797,14.310,15.149,17.443
8.965,17.581,11.249,9.972
15.594,16.124,14.805,14.452
19.042,16.229,8.230,6.082
15.041,10.831,16.395,18.863
13.959,11.502,9.361,8.756
12.053,10.323,18.659,13.321
7.183,11.106,4.609,17.029
10.926,14.959,9.982,19.946
14.205,13.117,12.504,6.083
20.818,9.725,13.423,8.410
17.988,11.480,11.314,3.137
12.786,11.096,13.051,12.637
5.050,16.577,8.611,12.383
10.197,15.173,5.414,16.342
19.245,12.462,18.636,17.994
18.754,13.467,11.871,10.178
18.074,12.723,8.911,16.670
18.247,9.902,16.619,8.965
9.090,11.887,12.037,14.355
4.514,13.238,14.254,15.677
9.532,13.928,8.761,17.312
14.444,10.715,9.063,16.184
13.226,9.890,14.898,10.671
18.646,7.842,6.500,15.789
12.553,9.496,15.648,7.884
6.981,16.832,8.664,13.900
4.658,7.462,14.125,13.049
15.419,10.542,8.605,5.118
17.762,14.171,17.566,-0.102
10.593,12.982,9.297,11.316
11.383,8.565,6.414,13.249
7.589,14.208,10.948,8.046
10.188,15.348,10.136,19.567
11.032,15.048,11.292,15.246
11.056,13.706,11.393,7.927
9.717,14.129,11.193,14.052
5.274,11.645,16.089,13.599
16.077,11.838,13.645,1.187
9.254,11.867,11.692,8.216
17.349,13.607,11.687,8.953
16.107,14.480,14.108,11.650
9.154,5.474,7.754,11.671
11.153,17.126,8.968,16.905
9.053,13.100,17.887,5.101
16.585,10.496,14.629,8.318
8.687,10.982,13.473,5.526
11.751,11.762,12.273,14.618
3.321,11.572,7.120,19.755
16.292,16.294,6.182,-0.152
11.289,17.296,7.062,10.310
13.795,13.800,17.131,15.485
17.255,12.192,16.172,18.030
11.693,10.868,17.610,23.021
12.067,14.698,17.829,9.050
12.810,13.733,11.107,8.722
9.899,12.351,21.091,11.289
8.760,13.829,6.271,17.115
12.270,11.406,14.488,13.905
20.723,15.268,9.121,10.180
8.983,15.058,21.209,14.563
15.718,14.548,14.475,17.365
13.684,15.061,9.997,10.336
9.608,6.875,16.084,5.551
7.257,11.945,8.583,7.109
3.926,9.367,18.406,16.578
20.339,11.634,14.807,9.907
18.322,11.969,11.342,16.290
11.071,12.463,8.903,20.002
12.455,7.260,20.040,26.858
8.796,12.296,15.956,7.736
18.081,10.533,16.330,7.987
8.239,9.455,13.597,21.975
16.815,15.014,10.061,16.789
4.904,17.864,9.958,21.018
12.682,8.186,16.972,10.643
10.428,6.758,14.787,6.880
6.840,10.602,11.808,4.655
12.237,15.234,14.648,18.563
14.991,11.733,18.173,11.438
7.079,12.108,6.744,16.661
8.996,12.405,11.990,11.479
13.821,11.064,2.047,9.800
18.069,15.514,14.025,13.700
17.305,9.669,9.053,3.247
19.330,14.399,12.771,7.684
10.767,3.373,14.820,16.407
14.719,14.918,13.651,17.630
11.268,14.237,8.306,14.715
12.185,11.632,7.651,10.765
9.789,13.557,10.212,9.193
14.648,16.319,18.760,25.305
6.691,8.880,14.333,4.937
12.643,12.226,15.918,13.193
7.255,15.911,12.884,19.417
9.512,12.895,17.516,6.502
10.008,4.142,6.497,18.713
15.870,12.407,16.358,8.374
6.842,13.395,10.649,18.475
12.497,13.067,13.580,13.534
15.791,14.228,11.002,12.121
3.264,14.800,12.045,15.265
12.025,14.304,8.851,16.039
18.334,9.574,4.777,6.256
7.565,12.773,10.414,21.311
12.766,11.305,11.577,4.635
16.745,18.420,13.788,14.560
15.873,12.676,12.212,10.483
10.113,13.589,11.702,12.270
6.798,11.374,15.457,14.454
15.901,14.044,13.356,6.489
13.177,13.697,6.156,10.554
11.816,19.742,5.605,17.417
20.595,11.504,11.420,16.826
19.888,8.539,10.260,4.969
12.688,6.558,8.994,4.997
7.734,19.541,15.742,12.451
16.857,14.562,8.153,16.666
14.755,13.621,16.773,24.607
17.081,13.557,7.945,8.461
14.507,12.261,6.002,18.611
2.474,19.330,8.005,12.966
14.337,8.672,14.121,9.624
12.973,12.590,16.883,17.276
8.181,12.633,18.464,4.641
14.997,13.430,11.572,20.436
16.987,14.428,19.054,16.353
15.200,10.057,18.808,10.017
13.767,13.847,15.306,16.863
13.098,14.706,13.087,11.750
15.564,13.235,8.015,6.185
7.768,10.708,10.628,10.874
13.275,12.356,12.543,15.169
6.863,5.791,9.514,15.012
12.366,14.589,2.393,18.357
10.230,9.331,11.425,22.497
8.216,9.585,16.892,14.745
13.717,10.409,15.994,11.211
15.576,10.363,16.742,6.468
7.255,10.839,14.864,7.667
12.142,9.335,12.112,16.450
12.191,14.106,18.522,15.640
15.494,11.009,7.294,17.320
14.199,12.233,14.841,13.263
14.564,12.002,7.255,6.089
19.303,12.719,14.831,17.312
11.298,11.315,11.085,11.303
9.095,9.661,11.934,11.211
15.790,16.011,9.512,17.678
16.041,13.962,13.789,6.471
22.448,14.940,17.628,19.321
21.217,6.854,16.107,16.683
6.888,16.171,9.022,26.473
13.399,17.330,8.842,20.106
15.206,13.805,12.748,6.147
15.155,12.958,14.689,-0.537
10.010,8.983,12.852,6.859
18.810,8.714,13.280,3.431
3.894,13.425,7.716,16.254
12.296,5.730,14.094,13.941
7.591,15.324,10.309,18.426
6.045,14.047,13.680,25.338
17.427,8.393,3.879,5.625
11.113,13.349,14.731,19.775
7.352,15.671,15.856,9.387
8.369,7.979,10.827,10.063
15.635,10.453,13.239,16.338
10.394,9.206,13.159,7.424
19.743,12.925,11.820,2.195
10.610,14.569,10.920,2.347
17.859,13.104,14.273,13.080
13.928,11.112,20.317,4.230
15.510,11.976,16.692,9.160
5.759,15.600,12.287,21.172
18.226,14.095,19.618,19.287
5.888,8.543,11.568,16.494
6.821,15.816,14.744,20.916
10.375,9.349,23.638,14.793
22.468,12.269,13.409,10.732
14.175,10.810,9.497,6.955
12.932,14.718,13.785,5.649
12.353,12.140,14.235,7.649
14.445,16.472,12.985,5.370
19.123,9.908,15.286,8.546
14.726,16.968,12.496,3.982
7.198,7.219,7.646,10.653
11.295,20.020,13.230,19.055
15.955,11.797,11.671,8.576
10.539,17.191,10.209,9.114
10.141,12.387,11.705,18.593
19.505,14.693,9.122,9.446
9.997,14.824,8.132,11.677
14.423,11.212,10.860,11.900
15.288,11.556,11.297,7.702
12.562,12.514,12.895,20.390
16.553,17.270,5.066,7.121
15.858,15.705,16.489,9.771
14.627,19.261,10.932,10.022
16.546,9.476,10.795,14.676
15.749,16.697,7.949,14.585
12.879,11.312,15.603,14.166
20.306,15.167,10.710,11.915
18.745,18.091,11.412,13.179
18.100,11.341,8.323,4.870
17.979,10.525,15.138,7.435
15.976,15.180,8.875,10.483
13.268,12.447,7.042,12.876
8.276,13.097,6.751,12.986
17.709,12.418,5.607,13.539
11.737,12.349,16.996,11.273
12.821,16.326,7.804,9.090
7.172,13.739,16.082,8.633
6.043,15.548,14.880,25.706
16.862,7.594,14.339,17.925
23.221,8.854,17.050,11.659
11.257,14.110,11.640,19.871
8.373,14.178,16.712,5.686
5.933,10.921,9.927,20.804
3.419,13.184,10.180,10.510
15.640,17.310,11.022,23.753
16.056,6.878,7.962,12.560
10.975,16.417,11.206,20.054
11.656,8.433,18.501,8.893
14.140,10.630,10.397,15.571
19.090,14.315,12.658,16.194
12.677,13.432,7.062,12.499
7.270,13.276,10.315,16.067
10.896,16.531,9.021,6.591
3.124,13.942,11.253,21.502
18.547,7.362,14.413,18.927
12.935,9.795,15.345,5.190
16.344,10.079,12.065,3.655
14.309,10.617,15.595,13.144
4.508,11.055,9.794,14.853
14.297,18.573,14.506,17.159
8.240,14.629,15.737,6.906
19.032,16.193,13.869,14.294
11.290,10.464,17.147,12.968
3.531,11.065,9.281,15.329
6.317,12.653,15.176,11.339
15.656,13.007,8.370,15.548
12.162,9.049,12.638,11.705
9.730,7.713,9.677,18.036
19.451,15.231,14.482,5.110
14.637,13.081,17.470,19.643
7.534,12.328,10.720,21.298
13.635,11.274,17.405,8.412
15.182,17.819,14.356,10.645
12.930,5.750,7.738,4.023
12.693,12.484,11.205,6.920
15.073,9.792,11.579,1.013
18.338,12.148,18.061,18.454
13.378,9.022,16.803,14.231
21.246,9.770,13.805,10.983
7.182,11.782,13.533,12.466
12.763,11.338,13.013,19.329
11.914,12.330,7.945,18.808
13.977,11.810,13.186,16.153
7.589,13.282,13.188,19.928
10.914,12.549,6.951,15.234
12.023,7.965,10.152,5.418
10.748,8.335,13.414,11.223
10.755,12.915,15.025,6.753
12.299,8.542,13.387,20.889
16.978,15.076,11.819,11.592
11.957,14.410,15.067,9.731
17.417,12.219,16.078,12.182
19.604,10.520,15.625,17.572
17.207,10.872,21.551,13.466
13.038,10.285,9.992,9.750
14.483,11.911,16.662,7.373
14.268,14.907,15.828,12.825
9.207,11.288,10.629,6.639
14.115,10.922,10.737,9.774
12.621,17.836,9.006,10.090
13.582,6.588,10.727,17.557
12.669,10.504,13.682,10.183
13.800,10.470,10.688,14.841
17.002,7.100,8.445,17.596
9.342,16.873,5.930,10.619
16.684,15.520,14.453,16.301
17.945,11.223,14.441,11.417
5.498,17.651,18.636,6.240
19.655,15.631,9.692,16.056
9.396,15.236,12.007,6.997
18.348,11.685,14.766,10.438
11.881,13.831,10.379,7.935
15.986,10.377,15.155,7.464
13.240,7.916,13.758,15.715
10.506,16.430,15.631,4.463
7.674,12.584,11.567,2.192
21.191,10.479,11.462,13.725
7.843,12.327,7.495,15.721
13.411,15.107,10.734,10.864
6.979,12.666,11.954,11.442
7.986,12.714,18.154,9.063
10.113,14.095,12.958,5.627
11.539,12.799,7.774,20.840
18.237,6.249,17.280,13.018
9.015,17.355,5.535,16.691
11.030,15.632,12.688,7.086
17.640,13.976,13.430,16.508
18.270,11.026,14.811,11.214
18.065,10.818,13.632,21.781
18.626,8.103,8.952,19.397
18.266,15.717,18.573,14.096
15.566,13.153,6.976,15.113
16.227,8.768,17.202,9.508
10.025,9.396,13.695,9.307
18.348,17.344,13.128,6.078
20.456,11.242,17.429,5.324
16.283,9.078,7.500,14.789
8.190,12.474,11.334,16.945
5.446,10.381,13.053,21.344
11.096,3.684,10.200,14.125
11.778,10.121,14.217,14.242
19.533,13.559,16.581,13.562
17.236,16.619,12.408,18.002
6.399,14.190,9.821,11.873
17.995,11.374,15.528,17.287
11.261,6.519,10.867,8.523
15.996,11.272,5.172,12.496
10.542,15.637,12.283,14.670
18.908,17.442,14.072,10.428
20.998,9.768,15.677,12.118
17.378,17.805,16.700,14.494
8.002,12.198,16.801,18.304
9.309,14.597,11.226,16.530
12.504,15.478,17.654,16.441
14.252,10.287,9.949,20.804
13.847,13.737,20.702,13.219
11.325,16.156,4.269,13.164
15.795,12.932,13.980,19.325
14.080,13.098,9.332,21.434
18.552,15.162,14.992,16.726
7.628,12.464,12.454,16.779
19.581,13.148,11.224,9.674
20.223,11.222,11.486,15.242
11.727,17.141,15.109,15.249
17.180,12.657,14.655,10.050
15.199,11.810,13.531,12.483
15.423,15.980,17.475,8.228
9.903,18.922,17.292,16.899
12.568,7.198,10.564,17.324
17.470,17.515,16.673,16.500
15.200,6.533,14.262,14.710
17.251,13.913,14.551,19.060
11.064,10.830,17.129,8.417
13.048,15.940,18.055,17.550
11.924,12.870,9.970,15.968
6.362,8.051,19.513,10.613
15.612,11.466,9.722,4.392
9.434,8.661,8.968,23.975
10.218,16.205,11.587,10.989
11.060,16.857,10.240,5.888
17.843,8.558,13.529,6.882
18.623,13.002,13.090,14.805
14.140,7.705,11.138,12.818
12.697,13.088,7.688,12.172
14.169,11.163,16.287,9.218
17.981,17.521,16.545,7.127
10.177,13.163,9.050,14.709
4.279,17.554,9.881,-2.186
3.008,14.105,13.578,4.592
3.678,10.802,9.549,6.969
15.670,20.498,16.974,16.516
13.893,14.470,17.835,19.519
16.658,11.807,14.078,17.342
12.384,13.186,8.100,14.376
12.244,9.840,14.197,2.579
16.115,7.218,17.706,14.276
5.534,11.496,9.739,18.739
15.532,10.885,14.302,18.280
14.418,6.697,15.322,11.496
13.266,15.219,17.249,8.976
6.864,13.151,18.775,4.983
23.088,10.213,17.770,12.061
13.419,8.549,11.617,11.587
4.218,10.790,17.249,11.282
6.270,5.251,13.916,13.754
5.994,14.437,6.496,9.518
11.610,9.609,12.565,8.164
11.209,18.108,17.474,19.601
16.356,9.025,13.981,2.778
6.478,8.699,11.252,-0.368
17.903,13.544,10.987,11.223
9.548,7.606,18.749,9.598
14.535,10.235,13.105,3.622
4.483,13.125,10.684,10.667
13.099,16.561,13.983,21.502
4.347,14.587,16.728,16.651
13.133,5.772,18.049,11.837
11.250,19.851,10.242,7.117
15.633,10.218,5.633,14.473
17.836,9.516,8.893,13.539
8.812,11.458,18.405,6.826
15.898,12.368,9.800,17.399
3.748,14.401,6.526,12.637
2.370,13.125,18.478,4.963
20.628,13.640,14.357,11.316
7.316,13.748,13.839,11.444
17.205,14.956,7.740,14.409
21.720,9.221,7.401,8.576
5.297,10.962,13.284,15.826
12.893,15.519,11.210,14.556
12.109,14.179,13.889,3.717
7.041,15.326,16.731,12.446
12.674,12.470,8.625,10.265
8.387,8.175,18.012,9.255
10.796,12.260,12.928,9.396
16.138,16.162,13.741,12.397
12.054,11.864,7.487,6.046
15.774,16.532,8.958,12.847
16.668,9.347,10.284,16.364
11.743,7.000,6.448,6.217
19.987,9.565,8.745,17.807
16.036,9.250,13.154,11.851
11.760,10.891,13.822,17.525
11.106,14.674,15.977,14.711
13.282,10.376,14.834,21.651
15.382,12.927,12.972,16.072
6.024,12.948,8.458,7.080
14.567,6.112,14.033,15.689
14.641,14.625,17.534,9.923
14.372,10.621,15.238,18.491
9.346,12.408,13.524,16.939
8.395,7.376,16.650,2.853
16.270,11.890,5.510,14.314
20.310,11.147,15.055,16.632
7.754,9.144,8.732,3.055
11.199,9.630,16.217,19.704
14.019,12.538,12.946,16.936
17.543,11.723,6.744,18.873
5.401,17.315,15.811,11.237
10.727,12.330,11.539,8.952
15.967,16.031,10.155,22.318
7.916,11.161,7.816,14.053
18.495,16.195,11.136,8.746
8.431,7.317,12.160,16.888
16.666,13.627,16.718,7.131
14.097,16.561,8.846,13.466
17.269,15.513,9.627,20.020
11.505,15.467,14.659,6.056
19.175,9.701,7.964,13.391
14.440,12.942,13.097,13.127
16.644,7.047,11.588,14.323
15.410,7.273,16.345,10.060
7.307,15.144,11.821,14.527
13.106,12.723,9.626,10.443
11.542,18.393,17.107,21.369
8.123,14.301,13.051,10.094
17.194,11.129,8.861,2.286
12.645,12.316,17.627,3.409
11.361,9.914,14.825,12.927
7.224,15.293,16.130,14.623
13.101,14.475,6.833,12.317
10.766,9.444,13.888,15.842
13.565,10.110,12.919,15.707
16.034,10.149,11.261,16.165
8.548,11.880,8.078,10.129
9.782,12.753,15.194,10.254
12.874,9.589,13.354,23.743
14.416,11.585,9.410,5.199
8.598,11.606,10.450,12.922
12.821,11.227,8.203,4.949
11.949,11.730,11.301,23.037
13.546,15.362,14.261,14.869
10.979,14.027,18.334,13.217
10.579,10.214,16.121,9.982
11.804,13.224,12.048,8.623
21.130,8.304,12.764,12.796
20.387,12.663,12.400,6.865
2.035,10.726,15.817,11.161
10.491,14.778,15.779,13.429
11.275,17.402,13.976,17.652
5.366,8.216,8.219,10.167
16.248,11.386,12.729,12.796
10.421,11.791,12.183,17.405
14.317,9.140,10.499,18.165
18.793,12.419,10.955,25.294
9.198,11.937,5.298,7.804
10.392,13.137,14.539,5.576
